web-scraper-order,web-scraper-start-url,pages,pages-href,titulo,titulo-href,descripcion,empresa
"1605294880-1737","https://mx.indeed.com/trabajo?q=data+science&l=M%C3%A9xico&fromage=14","","","Data Scientist","https://mx.indeed.com/company/iProcess-Solutions-Inc/jobs/Data-scientist-b8739fcd0533b6f5?fccid=6459d45b9b280b1a&vjs=3","Marketing Analytics LeadThis is a full-time contractor role based in Mexico, providing support for
Marketing Data Sciences Group at a 500 Fortune company in USA.. The applicant would be required to analyze large volumes of data, derive KPIs, measure campaign performance and build executive reports/dashboards in Datorama. The individual will be responsible for troubleshooting issues stemming from digital marketing campaign performance reports. The individual will be expected to work with various corporate data assets, be proficient in data cleansing analysis and visualization, utilize multiple tools, work across multiple teams to help solve marketing decision problems.Education and Experience: BS in computer science, engineering, statistics or math5+ years in related fieldKnowledge and Skills: Strong knowledge of marketing principles, practices, tactics and tools preferredProficiency in data, data visualization and reporting in digital marketing domainIn-depth knowledge of relational database, big data platforms, statistical software and machine learning algorithms packagesDatorama or similar advanced reporting tool like Tableau experience required. If noDatorama experience, then the candidate should be confident to learn Datorama quickly and deliver.Knowledge of Google or other ad platformsKnowledge of Python or any programming languageHands-on experience in SQL required. Should be able to handle large amounts of data(loading, cleansing and analysis)Self motivated with strong problem-solving skills and ability to work independently requiredGood English written/oral communications skillsAbility to interface effectively with management teamJob Type: ContractPay: $2,500.00 - $3,000.00 per monthBenefits:Paid time offSchedule:Flexible shiftCOVID-19 considerations:
Job is completely remoteWork Remotely:Yes","iProcess Solutions Inc"
"1605296344-1783","https://mx.indeed.com/trabajo?q=data+science&l=M%C3%A9xico&fromage=14","3","https://mx.indeed.com/jobs?q=data+science&l=M%C3%A9xico&fromage=14&start=20","DATA ENGINEER","https://mx.indeed.com/company/Consiss/jobs/Data-engineer-ca0db283569b35e1?fccid=5ce603ebd73e9ac4&vjs=3","En Consiss innovation labs somos socio estratégico de muchas empresas para proporcionar soluciones de tecnología, brindando servicios de staffing de personal, fábrica de software, con más de 20 años en el mercado y presencia en el Norte, Centro y Sudamérica.Actualmente estamos buscando DATA ENGINEER para uno de nuestros clientes¿Qué aportaras al equipo?Como DATA ENGINEER serás responsable de brindar la mejor experiencia de Usuario asegurando el correcto funcionamiento de los procesosTus actividades· Será responsable de diseñar procesos de ETL con el objetivo de conseguir fuentes tanto externas como internas para alimentar el repositorio de datos del equipo siguiendo lineamientos y estándares de mejores prácticas. A su vez, será responsable de automatizar, optimizar y monitorear implementaciones en producción.· El rol trabajará junto con el equipo de Data Scientists y Data Translators y tendrá contacto con el equipo de TI para el desarrollo de proyectos de analítica.· Responsabilidades:· Diseñar, crear y operar pipelines robustos de fuentes internas/externas al Data Lake.· Extracción y transformación de datos para cumplir los requerimientos del equipo de Data Science.· Soporte de proyectos productivos.· Refactor de programas para cumplir con las mejoras prácticas.· Trabajar bajo metodología Agile con un equipo de analítica avanzada (Data Scientists, Data Translators)Experiencia mínima de 4 años en: · Desarrollo de ETL’s· Conocimiento básico de mejores prácticas de programación.· Experiencia en plataformas en la nube (Azure)· SAP Data Services· Azure Data Factory· Azure Databricks· Azure DevOps· CI/CD· Experiencia Python o Scala.· Experiencia en base de datos (SQL)Inglés intermedio-avanzado.¿Qué te encantará de trabajar con nosotros?· Nos preocupamos y nos ocupamos porque seas feliz y desempeñes tus funciones de una manera extraordinaria.· Ofrecemos oportunidades de crecimiento profesional y personal con cursos técnicos y humanos que te permitirán desarrollarte de manera integral.· Ofrecemos una compensación competitiva y beneficios centrados en nuestro talento, seguro de gastos médicos mayores y menores a precio de flotilla, prestamos, descuentos en universidades, escuelas de inglés, lugares de diversiones, restaurantes, agencias de viajes, etc· Programas de recompensas¿Quieres ser parte de nosotros?Envía tu CV al correo indicado (No olvides incluir tu teléfono actualizado, sueldo deseado y horario disponible para entrevista telefónica inicial).¡Atrévete a vivir experiencias extraordinarias y llevemos juntos a nuestros clientes a la Nueva Ola Tecnológica!!Fecha de inicio prevista: 20/11/2020Tipo de puesto: Tiempo completoSalario: A partir de $25,000.00 al mesHorario:Lunes a viernesExperiencia:SAP data services, azure data factory, databrick y DevOps: 4 años (Requisito deseable)SQL: 4 años (Requisito mínimo)Procesos ETL: 4 años (Requisito mínimo)Python o Scala.: 4 años (Requisito mínimo)Nivel de Inglés:Nivel intermedio alto (Requisito mínimo)Trabajar desde casa:Sí, temporalmente debido a la COVID-19","Consiss"
"1605294873-1736","https://mx.indeed.com/trabajo?q=data+science&l=M%C3%A9xico&fromage=14","","","Software Development Student","https://mx.indeed.com/rc/clk?jk=ce5cece6ee02e918&fccid=f1374be6a45f4b8a&vjs=3","Job Description


A candidate for this position who has not yet graduated and is working towards a relevant Bachelor's or Master's degree. Focusing in activities consisting in Developing Tools, developing software solutions, design test cases, create test documentation, debug software and hardware issues. Other responsibilities may include HW set up in the laboratory, modify Test scripting, among others.


Qualifications


Candidate Must be pursuing a BS or Master in Software Engineering, Computer Engineering, Computer Science or other science/engineering related field.
Minimum qualifications:

Strong Structured/Object Oriented programming skills with languages such as C, C++ or others.Data structuresComputer Architecture knowledgeComputer HW basic configurationVersion control SW (GIT, CVS, etc)
Preferred Qualifications:

Scripting languages such as Python.Linux knowledge.Excellent and strong writing, reading and talking skills in English and Spanish.Ability to manage, prioritize, and multi-task in a fast-paced environment.Adapt quickly when faced with emerging situations.Enthusiasm, ability to communicate clearly at all levels.Team player
Inside this Business Group


The everyday contributions of the Intel Validation Engineering (iVE) team are essential to retaining/regaining Intel's product leadership. We validate, debug, and tune the newest designs and world-changing technologies that enrich the lives of every person on earth. We play a critical role in completing the PRQs of Intel products and in Intel's ability to deliver the annual technology platforms in our roadmap.","Intel"
"1605295292-1761","https://mx.indeed.com/trabajo?q=data+science&l=M%C3%A9xico&fromage=14","7","https://mx.indeed.com/jobs?q=data+science&l=M%C3%A9xico&fromage=14&start=60","Help Desk Specialist","https://mx.indeed.com/rc/clk?jk=0d4514e83b366911&fccid=9ff7d64f1f291a8c&vjs=3","The Dedicated Help Desk Resource will respond to and work with staff or vendors requesting assistance or information. Perform tasks as defined by the client. The chosen candidate will have exceptional communication skills, great customer service, strong attention to detail and a high sense of urgency through the commitment to exceed client expectations.
Work schedules may be adjusted dependent upon the client’s needs. Overtime may be assigned but must be approved.
Job Responsibilities
Respond to requests for assistance from client or staff end-users, or other support staff working for clients or vendors.Supports AD Administration. This including account resets, maintaining security groups and adds moves, or changes.Support and respond to service outages or other incidents.Perform root cause analysis and problem resolution.Troubleshooting and debugging of connectivity issues utilizing all layers in the OSI model.Perform routine and regularly scheduled maintenance and monitoring tasks.Perform installations, integrations, configurations, upgrades, troubleshooting, and performance tuning of various software technologies from multiple vendors.Perform installations, configurations, upgrades, troubleshooting, performance tuning, and maintenance of various DaaS technologies from partners & vendors.Plan and execute patch updates or software upgrades as required.The incumbent may be asked to perform other duties as apparent or assigned.
Job Specifications
1 to 2 years of experience in a Help Desk, Technical Support Department or Network Operation Center environment.Associate’s Degree in Computer Science or Technology or other equivalent field experience.Strong customer service experience with a focus on delivering excellence in customer service.In-depth understanding of IT systems fundamentals.
Strong understanding of network concepts, TCP/IP stack, and common Internet protocols.Attention to detail and accuracy and ability to spot long term trends in a production environmentAbility to clearly document and articulate technical issues.Ability to handle multiple concurrent site issues and remain calm under high-pressure situationsMust be reliable and dependable, self-motivated and willingness to learn and contributeAbility to work closely with peers and other operations or engineering teams.Travel may be required for this position.
Enjoys a challenging yet rewarding environment.
Work conditions
Incumbent may be asked to perform other duties as required.Sit for long periods of time.Required to work in a NOC / Data Center Environment with moderate noise and cool temperatures.
Some lifting of hardware, reaching overhead and crawling into tight spaces.May be required to work off-hours, weekend & holidays as needed","ExactlyIT"
"1605295221-1756","https://mx.indeed.com/trabajo?q=data+science&l=M%C3%A9xico&fromage=14","5","https://mx.indeed.com/jobs?q=data+science&l=M%C3%A9xico&fromage=14&start=40","IT Developer Jr","https://mx.indeed.com/rc/clk?jk=2d774649fbca6c64&fccid=a2faf1301ac6ad4b&vjs=3","Company Description

Bosch was founded in Stuttgart in 1886 by Robert Bosch (1861-1942) and for more than 130 years has been distinguished by a unique corporate culture based on solid values that drive us to improve every day. Our products, present in a wide variety of fields, that contribute to improve the quality of life of millions of people.
 Job Description

The primary responsibility of this person is to maintain the current operations of the Applicant Tracking System and eliminate any downtime of functionality and improve end user experience.
Daily tasks for HR IT projects, mainly related to the implementation of Cloud Solutions
Support further activities needed for the eRecruiting software (e.g integrating additional vendors and their process)
Support operational activities needed for configuration of Applicant Tracking System, translation, job boards, reporting, performance monitoring, automation, mobile etc.
Ability to deliver ordering and change request tickets via Track & Release: Jira and execute with KanBan methodology
Expected to work in a collaborative team with people located around the world in various time zones
Ability to create & maintain technical documentation
Creating process documentations\technical specifications
Presenting status to mid-level management
Performing QA tests and documenting results
Create data visualizations using PowerBI or other tools
A typical day is outlined as:
50% operational development tasks
50% administrative tasks related to technical topics (e.g. documentation, meetings, etc.)
 Qualifications

Bachelor Degree in Computer Science or similar field
Minimum B-level of English proficiency (written & verbal)
Advanced knowledge in Microsoft Word, Excel and PowerPoint
Flexibility to work within Agile and KanBan environments
Ability to work in multiple time zones
Ability to work independently and collaboratively
Working efficiently under pressure
Task oriented working style
Must Have:
 o SQL programming
 o C# or Java Script programming
Nice to Have:
 o Business Intelligence Experience (PowerBI, Tableau etc.)
 o Rest API’s
 Additional Information

Bosch is constantly expanding its international presence, since for us cultural diversity represents one of our greatest strengths. We are continuously promoting the growth of our more than 13,000 associates, who develop their full potential in one of the highest quality companies in technology. We value the balance between personal and work life as one of the main tools to improve the creativity and productivity of our associates.




Do you want beneficial technologies being shaped by your ideas? Whether in the areas of mobility solutions, consumer goods, industrial technology or energy and building technology – with us, you will have the chance to improve quality of life all across the globe. Welcome to Bosch.","BOSCH"
"1605294994-1743","https://mx.indeed.com/trabajo?q=data+science&l=M%C3%A9xico&fromage=14","5","https://mx.indeed.com/jobs?q=data+science&l=M%C3%A9xico&fromage=14&start=40","Database Analyst","https://mx.indeed.com/rc/clk?jk=e0b40ae086b9ad22&fccid=7761232c045d0f09&vjs=3","Database Analyst



Innovate with Gensuite as a Database Analyst


Do you want to innovate the future? At Gensuite we innovate the future every day! From working with incredible team members, innovative subscribers and new technology like Artificial Intelligence, a career at Gensuite means using your skills to develop fresh ideas and innovative initiatives. Our employees work together seamlessly, combining our collective creativity and passion to meet and exceed the expectations of our customers.



We work with incredible brands like Amazon Fulfillment, General Electric and NBC Universal among many, that trust our solution, inspired by users and created for leaders.



Gensuite Benefits


We offer all our full-time employees a competitive package of compensation and benefits, including vacation; Company-sponsored group healthcare and life insurance plans. We also pride ourselves on our friendly, accepting work atmosphere. Plus, our team events and office-wide initiatives keep us feeling invigorated and ready to tackle any challenge.



About Gensuite LLC…


Gensuite LLC develops and deploys innovative software solutions for companies in every industry and corner of the globe. Our varied and powerful web-based applications are developed to help our customers turn complex compliance requirements into a manageable, digitized and actionable processes. Our comprehensive cloud software suite features intuitive, best-practice process functionality, flexible configurations and powerful extensions. For over two decades, we’ve helped companies manage safe & sustainable operations worldwide, with a focus on fast return on investment (ROI), service excellence and continuous innovation. Over 1 million users trust Gensuite with their compliance and Environmental, Health and Safety software system needs, and we are proud to offer solutions inspired by our users and created for worldwide leaders.



Gensuite Subscribers


Worldwide: Access Midstream, Amazon Fulfillment, AngloGold Ashanti, Cactus Wellhead, Comcast, Dubois Chemicals, General Electric, Grainger, Hill-Rom, Ingersoll Rand, NBCUniversal, Perrigo, US Silica and more.



Responsibilities
Normalizing of database tables
Writing stored procedures, triggers, and complex TSQL queries in SQL server
Fine-tuning of stored procedures triggers
Performance and optimization of TSQL queries
Support DBA team with various assigned activities
Document work
Database tasks automation
Database troubleshooting
Education


Bachelor’s degree in information systems/computer science, with course work in database management and computer-related training



Qualifications & Experience:
Excellent written and verbal communication skills
Ability to accomplish projects in a timely manner
Knowledge of different methodologies involved with data migration
Proficient knowledge of SQL server architecture
Proficient knowledge with implementation of various data integrity methods
Proficiency in writing complex queries involving multiple tables and different data sources
Proficiency in Microsoft Office Suite, including Excel, PowerPoint, and Word
Computer troubleshooting skills
2 to 3 years relevant database analyst role, highly desired
Questions about the position? Please contact our HR Manager, Sara Berni, at jobs.mexico@gensuitellc.com","Gensuite LLC"
"1605295155-1752","https://mx.indeed.com/trabajo?q=data+science&l=M%C3%A9xico&fromage=14","5","https://mx.indeed.com/jobs?q=data+science&l=M%C3%A9xico&fromage=14&start=40","Product Support Engineer, BAR","https://mx.indeed.com/company/Sparrmx-Servicios/jobs/Product-support-engineer-dcda6056bbae7c7d?fccid=dbc6a23a90907103&vjs=3","Este puesto es para Tijuana, Baja California.What You’ll DoProduct Support Engineers are key members of an expert team of support analysts, focused on delivering a myriad of deep-level technical support related assignments to both internal and external audiences. The successful candidate will have a deep understanding of the Company database and its associated tools and platforms along with the ability to clearly articulate support decisions and findings. The ideal candidate is a highly motivated, creative, support analyst who is ready to contribute to the Company's success.Key ResponsibilitiesLead discussions with internal and external customers to deliver technical analysis and solutions for product issuesRecreate problems and assist in root cause analysisInteract with Engineering and peers to isolate product defectsIdentify and implement process, product and tool improvementTreat every customer professionally and with respect; ensure positive customer experience and satisfactionCoordinate proper escalations, where needed, for unresolved issuesGain and maintain current knowledge of Customer Services Policies, Procedures, and Service offeringsCreate knowledge on new learningsWork in a mission-critical, 24/7/365 environmentWork a regular on-call rotation (weekends and after hours)High reliability and availability required as well as engagement even when not on-callBasic QualificationsFluent in English & Spanish (Effective oral & written communication skills)USA B1 Visa Required (or ability to obtain as a condition of employment)Bachelor’s Degree in Computer Science or a related technical discipline2+ years of work experience in a technical roleProficient with LINUX and/or other OS environmentsWork effectively in a geographically dispersed support team environmentTechnical leadership skillsDemonstrated problem-solving skills and analytical abilitiesAbility to work effectively both independently and in a team environmentStrong time management skills and multi-tasking abilitiesExperience using a problem ticketing systemSkills You’ll Develop in this RoleDemonstrated level of technical experience with Backup and Restore Solution:o Architecture (multiple stream operations)o Data Stream Architecture and ARC/TARAo NetBackup (and/or Spectrum Protect / NetVault)o SAN / Networko Data deduplication storage (Data Domain)Working experience of SUSE LINUX operating systemsExperience analyzing data and creating customer knowledge articlesClosed-Loop/Corrective Action experienceTipo de puesto: IndefinidoSalario: $25,000.00 - $35,000.00 al mesTrabajar desde casa:NoCOVID-19 Precaution(s):Proceso de entrevista remota","Sparrmx Servicios"
"1605296326-1782","https://mx.indeed.com/trabajo?q=data+science&l=M%C3%A9xico&fromage=14","4","https://mx.indeed.com/jobs?q=data+science&l=M%C3%A9xico&fromage=14&start=30","Python Developer","https://mx.indeed.com/rc/clk?jk=7a0b234cc392b7e1&fccid=c67533a523c83a4c&vjs=3","Mandatory Skills (3+ years)

Python 3 development (plus common data analysis libraries)Data analysis skillsStrong English communication skillsUnderstanding of general software development methodologies


Nice to have

Windows system administration experienceStrong self-management skillsUnderstanding of agile methodologiesCI/CD toolchain Experience (e.g. Bamboo, Octopus, Jenkins)Strong self-management skills

Minimum Qualifications

Bachelor of Computer Science, Computer Engineering, or related degree

General Summary:

Python developer who will work for one of the top Alternative Energy Companies (Solar, Eolic), doing system migrations, data analysis, active communication with stakeholders, etc.","Infy Mexico"
"1605296589-1790","https://mx.indeed.com/trabajo?q=data+science&l=M%C3%A9xico&fromage=14","3","https://mx.indeed.com/jobs?q=data+science&l=M%C3%A9xico&fromage=14&start=20","Software Engineer II – Data analytics and engineering for Te...","https://mx.indeed.com/rc/clk?jk=80d437b455510121&fccid=734cb5a01ee60f80&vjs=3","Are you passionate about leveraging large volumes of data sets to draw deep insights decisions to improve product experience and troubleshooting problems? We are part of the Intelligent Conversation and Communications Cloud (IC3) that powers Microsoft’s first-party real-time conversation products, notably Teams and Skype with millions of users, by providing reliable and high-quality audio/video calls, meetings, and chat services that work every time, from anywhere, on any device. We are expanding the media data engineering team to create data analytic solutions to monitor and improve audio/video quality and reliability, as well as new media innovations.
ResponsibilitiesWork closely with media engineers to ensure reliable and trust-worthy data for critical business decisions.Design, develop, and maintain data pipelines, back-end, and front-end services for reporting, monitoring, analysis, and related functions.Ship high-quality, well-tested, secure, and maintainable code for data engineering solutions.Full-stack development to handle front-end UI and back-end services.Manage automated unit and integration test suites.Data analysis to root cause telemetry, pipeline, product regressions and to provide answers to business questions.Continuously improve the tech stack to maximize the data engineering efficiency.Assist/educate other developers to leverage data-driven development and decision making.Participate in on-call rotation and work occasional off-hours.
QualificationsBS/MS in Computer Science or a related technical field.3+ years of professional experience related to big data analytics and engineering.Excellent skills in technical communication and teamwork.Solid problem solving and debugging skills.Strong coding skills (python/C#/Javascript) and scripting skills (Powershell/bash)Familiar with basic concepts in statistics, big data analysis and related tools.
Fast learner on new technologies and tools.


#IC3
#IC3Red
#M365Core


Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.


Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.","Microsoft"
"1605295876-1778","https://mx.indeed.com/trabajo?q=data+science&l=M%C3%A9xico&fromage=14","4","https://mx.indeed.com/jobs?q=data+science&l=M%C3%A9xico&fromage=14&start=30","Business Systems Analyst 2","https://mx.indeed.com/rc/clk?jk=34076bee2901ec9e&fccid=6b7a1dfe07e7f037&vjs=3","In order to transform data into insights that drive business value through data analytics, data visualization and data modeling techniques and technologies, this resource will make business decisions to modernize and improve processes depending the platform and the delivery for the client. Also will include mix of technical, soft and analytical skills to define plans for automation this processes having better times at deliveries.



Requirements



SQL: ETL, Integration Services, Reporting Services.



Excel: advanced (Macros)



English proficient



3 years of experience working with SQL, data analysis or data mining.



At IQVIA, we believe in pushing the boundaries of human science and data science to make the biggest impact possible – to help our customers create a healthier world. The advanced analytics, technology solutions and contract research services we provide to the life sciences industry are made possible by our 67,000+ employees around the world who apply their insight, curiosity and intellectual courage every step of the way. Learn more at jobs.iqvia.com.","IQVIA"
"1605294857-1734","https://mx.indeed.com/trabajo?q=data+science&l=M%C3%A9xico&fromage=14","","","Data Architect","https://mx.indeed.com/company/Teleperformance/jobs/Data-architect-15a2d4508d2708b0?fccid=02e72612c7c0d1ce&vjs=3","The Data Architect develops high-level integrated processes aligned with enterprise needs. It is expected to set data architect principles, create models of data, testing and keep data integrity in order to provide Data Marts to facilitate data to the MIS team.Education and specific Training: Bachelor’s Degree in Computer Science or related field required.Work experience:Extensive experience in SQL (Procedures, T-SQL, functions, grouping by sets, variables, etc)Strong experience in Microsoft SQL Server Management StudioDesirable MS SQL performance tuningExperience working with Entity Relationship and Star Schemas models.Extensive ETL working experience.Experience in SQL Server Integration Services (SSIS) preferred.Desired knowledge of CozyrocDesired experience working in Cognos Turbo IntegratorAwareness of Data Architecture principles.Desired experience in SQL Server Analysis Services (SSAS)Desired experience in Cognos TM1 and Cognos AnalyticsDesired experience in SQL Server Reporting ServicesExcellent troubleshooting and optimization skills.Ability to provide guidance to offshore developers and to leadrobust data activitiesJob Types: Full-time, PermanentSalary: $50,000.00 - $60,000.00 per monthSchedule:10 hour shiftExperience:Data Management : 6 years (Preferred)Data Architecture : 5 years (Preferred)Language:English (Preferred)","Teleperformance"
"1605295861-1777","https://mx.indeed.com/trabajo?q=data+science&l=M%C3%A9xico&fromage=14","6","https://mx.indeed.com/jobs?q=data+science&l=M%C3%A9xico&fromage=14&start=50","Medical Science Liaison (Neurología/Psiquiatría)","https://mx.indeed.com/rc/clk?jk=a2d924b9c9dd1ccc&fccid=6b7a1dfe07e7f037&vjs=3","¡Únete a nosotros en nuestro emocionante viaje!
IQVIA™ es The Human Data Science Company™, enfocada en la utilización de la información y la ciencia para ayudar a los clientes del rubro del cuidado de la salud a encontrar mejores soluciones para sus pacientes. Formada por la fusión de IMS Health y Quintiles, IQVIA ofrece una amplia gama de soluciones que toma los avances en la información en salud, la tecnología, los análisis y el ingenio humano para impulsar la salud hacia adelante.
Buscamos incorporar para Laboratorio Farmacéutico:

MSL (Medical Science Liaison)

Requisitos Indispensables:
Formación: Médico TITULADO.
Experiencia: De 1 a 2 años como MSL .
Preferentemente cuente con experiencia en Investigación Clínica.
Dominio de Inglés (Comprobable para interpretar artículos científicos).
Excelente habilidad de comunicación.
Sólidos conocimientos en el área terapéutica: NEUROLOGÍA/ PSIQUIATRÍA

Actividades:
Divulgación médica científica y educacional en diferentes patologías.
Coordinación y realización de presentaciones virtuales por vía telefónica, correo electrónico o aplicaciones digitales.
Interacción y pláticas a través de plataformas electrónicas con médicos líderes de opinión.
Realización de presentaciones.
Trabajo vía remota.

Habilidades:
Facilidad para crear y fortalecer relaciones interpersonales.
Gran habilidad para escuchar, detectar, comprender y ejecutar las estrategias corporativas.
Comunicación clara y trato afable.
Proactividad, capaz de trabajar por iniciativa propia.
Habilidad de interactuar de manera empática vía telefónica.

Ofrecemos: Sueldo base, bono por productividad, bono por permanencia, VRIM, Seguro de accidentes, seguro dental, vales de despensa.","IQVIA"
"1605294864-1735","https://mx.indeed.com/trabajo?q=data+science&l=M%C3%A9xico&fromage=14","","","Relational Data & Analytics Jr Mgr","https://mx.indeed.com/rc/clk?jk=59b84d0ee010ed70&fccid=154ba50a8fca4d5c&vjs=3","To develop comprehensive analysis in order to find opportunities and risks based on business, market and digital ecosystem data including our customer's data base. This position also oversees internal and external team of analyst and provides references for operational and strategic decisions in the digital marketing and CRM areas.
Reports To
Digital Marketing Deputy Director
Responsibilities and Duties
- To provide direction for a team of data analysts (internal and agency)
- To develop processes for effective data analysis and reporting
- Keep track of digital performance KPI’s including all media related for local, regional and global reporting
- Oversee proper operation of data platforms
- Interpreting data and reporting data findings are key roles in the position
- Is responsible for assuring quality and trust in the data, creating standard definitions, and maintaining a consistent use of data resources.
- Maintain quality of the data ; CRM and digital marketing reporting metrics; evaluating and identifying issues; and coordinating and implementing corrections regularly.
- Ensure compliance and security of the data, providing information on potential risks and offering regulatory guidance and compliance.
Qualifications
- Bachelor in data science, analytics, statistics, actuarial science, mathematics, IT engineering or related; Master’s degree in statistics, data, marketing or business administration nice to have.
- Certifications in digital marketing, data mining, digital analytics or digital media are required
- Advanced written and spoken English
- At least 5-year experience in management positions within data & digital marketing.
- Knowledge in data sanitization, normalization & processing for entity relational databases.
- Knowledge of big data environments, data governance models and capable of provide guidance for IT developments
- Agile/SCRUM methodology knowledge
- Knowledge of BI tools as Tableau, Power BI, Microstrategy and/or data studio necessary. SQL & R programming.
- Ability to work under pressure and produce understandable and actionable reports and analysis from data.
México City Ciudad de Mexico Mexico","Nissan"
"1605295051-1745","https://mx.indeed.com/trabajo?q=data+science&l=M%C3%A9xico&fromage=14","5","https://mx.indeed.com/jobs?q=data+science&l=M%C3%A9xico&fromage=14&start=40","DB2 Database Developer & Support","https://mx.indeed.com/rc/clk?jk=ed4a0bcae6e41bf7&fccid=de71a49b535e21cb&vjs=3","Introduction

As an Application Developer, you will lead IBM into the future by translating system requirements into the design and development of customized systems in an agile environment. The success of IBM is in your hands as you transform vital business needs into code and drive innovation. Your work will power IBM and its clients globally, collaborating and integrating code into enterprise systems. You will have access to the latest education, tools and technology, and a limitless career path with the world’s technology leader. Come to IBM and make a global impact!



Your Role and Responsibilities


The purpose of the Application Developer role is to develop, create, and modify computer applications software or specialized utility programs.

Analyze user needs and develop software solutions.

Design software or customize software for client use with the aim of optimizing operational efficiency.

May analyze and design databases within an application area, working as part of an Agile team.


Required Technical and Professional Expertise

At least 4 years of professional experience in database or application developmentExperience working with DB2 or SQL databaseDesign, test, and debug data flow plans to populated databases and store proceduresFamiliar with shell scripts, have some experience about LinuxFamiliar with DevOps and general testing.


Preferred Technical and Professional Expertise

Experience working with DataStage or ETLExperience with or knowledge of Spark Python, Cloud, AirflowExperience working with Data WarehouseExperience with Mainframes
Experience with web technologies preferred: HTML, JavaScript, CSS, jQuery


About Business Unit

The Chief Information Officer (CIO) organization owns IBM’s internal IT strategy and provides the tools, computers, devices, and infrastructure that IBMers use to do their jobs every day. We also own the more than 4,000 applications that keep IBM running, from supply chain and logistics to sales and marketing and finance



Your Life @ IBM

What matters to you when you’re looking for your next career challenge?



Maybe you want to get involved in work that really changes the world? What about somewhere with incredible and diverse career and development opportunities – where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust – where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.



Impact. Inclusion. Infinite Experiences. Do your best work ever.



About IBM

IBM’s greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.



Location Statement

For additional information about location requirements, please discuss with the recruiter following submission of your application.



Being You @ IBM

IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, pregnancy, disability, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.","IBM"
