web-scraper-order,web-scraper-start-url,pages,pages-href,titulo,titulo-href,empresa,descripcion
"1605325149-3024","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14","","","Desarrollador Web Java JR","https://mx.indeed.com/company/kubo.financiero/jobs/Desarrollador-web-java-junior-48bafaf48db86f96?fccid=30e69bbfbfb4631b&vjs=3","kubo.financiero","Descripción del empleo¡kubo esta buscando talento como tú!Somos una empresa financiera mexicana. Conectamos de forma digital a personas que buscan un crédito productivo con personas que desean hacer crecer su dinero a través del ahorro o la inversión.Únete a nuestro equipo como Desarrollador Java Web Jr y vive la experiencia de kubo financiero, personas invirtiendo en personas.Actividad Principal: Colaborar en el mantenimiento e implementación de nuevas funcionalidades en el sistema back office de la organizaciónHabilidades: Negociación, Escucha activa, responsabilidad, honestidad, disciplina, alto nivel de organización, pro activo,Conocimientos: Java, MySQL, Oracle, __
**Desarrollo de API REST, Spring boot, Git, Gradle,Manejo de framework para automatización de pruebas (Por ejemplo JUnit, Mockito, Spock),Swagger, Oauth 2.0, HTML y CSSFunciones: Mantenimiento de nuestros aplicativos y API’s existentesAgregar nuevas funcionalidades a nuestros aplicativos y API’s existentesMejorar la usabilidad de nuestras pantallas de interacción con los usuariosAtender soporte a primer nivelAutomatizar las nuevas tareas de soporteMantener y depurar nuestra base de datos legadaPermitir a nuestros aplicativos legados tener separada la capa de FRONT y BACK ENDOfrecemos: Salario BasePrestaciones de LeyVales de despensaZona de trabajo: Barranca del MuertoHorario: Lunes a Viernes Tiempo CompletoTipo de puesto: Tiempo completo, IndefinidoSalario: $20,000.00 - $25,000.00 al mesHorario:Turno de 8 horasExperiencia:Desarrollador Java: 1 año (Requisito deseable)"
"1605325462-3049","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14","7","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14&start=60","Programador / Desarrollador (Intelisis)","https://mx.indeed.com/company/APISA-FASTENERS-SA-DE-CV/jobs/Programador-158bbb98c3b9ecb2?fccid=e526e9784b8e85bc&vjs=3","APISA FASTENERS SA DE CV","Programador/Desarrollador (INTELISIS)Requisitos:Escolaridad: Licenciatura o Ingenieria en Sistemas Computacionales, Informatica o afin.Sexo: IndistintoEdad: 27 a 40 añosVivir cerca de la zona o tener facilidad para transportarse.Experiencia minima de dos años en:-C#-.NET-Visual Basic.Net-Deseable VB6-PHP-HTML5-Programacion estructurada y/o orientada a objetos-Diseño y Normalizacion de Diagramas ERBASE DE DATOS:-SQL Server-Access-FirebirdLENGUAJE BD:-TS-SQLREPORTEADORES:-Itexsharp-Crystal Report-Deseable Data ReportOfrecemos:Sueldo competitivo (De acuerdo a experiencia)Premios de Puntualidad y AsistenciaVales de despensaFondo de ahorroServicio de ComedorPrestaciones de ley (Vacaciones, Prima vacacional, Aguinaldo, Afiliacion al IMSS)Horario de labores: Lunes a Viernes de 08:00 a 18:00 hrs. y Sábados 08:00 a 13:00 hrs.Lugar de trabajo: Villa de Tezontepec, Hidalgo.Tipo de puesto: Tiempo completo, IndefinidoSalario: $10,000.00 - $15,000.00 al mesHorario:Turno de 10 horasExperiencia:Intelisis: 1 año (Requisito mínimo)Trabajar desde casa:No"
"1605325203-3029","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14","","","Ingeniero de Base de datos","https://mx.indeed.com/rc/clk?jk=43d3964ad636128c&fccid=d11e7a150a95297d&vjs=3","Head Hunter","Esta vacante viene de la bolsa de empleo Talenteca.com


Ingeniero de Base de datos


Objetivo: Administrar, Desarrollar e Implementar el correcto funcionamiento de la base de datos.


Reto de la posición:


Realizar diseño, instalación, configuración y actualización de base de datos Postgres.

Coordinar y crea objetos de base de datos primarios Postregs

Coordinar y modificar la estructura de la base de datos según sea necesario.

Coordinar e inscribir usuarios y mantener la seguridad del sistema.

Mejorar continuamente los estándares, pautas y procedimientos de administración de base de datos Postgres.

Planificar, desarrollar e implementar procesos y procedimientos para respaldar y recuperar la información de la base de datos de Postgres .

Ayudar a los desarrolladores de aplicaciones con el Tuning de consulta a la base de datos.

Proporcionar una solución integral de problemas de la base de datos Postgres.


Competencias claves:


1 años como experiencia en base de datos (Postgres, Mongo DB, DB2)

Experiencia en metodología SCRUM

Ingles Intermedio

Experiencia en integración continua o pipelines de CI/CD

Experiencia en GIT.


Conocimiento Técnicos:


Experiencia en manejo de base de datos Postgres o Mongo DB Y DB2

Ingeniería en Sistemas o similares.


Te Ofrecemos:


Sueldo se tratará en entrevista on-line

La labor se realizará en Corporativo de Marca reconocida.

Prestaciones de ley y Paquete de prestaciones superiores.


Contacto


Head hunter Lic. Juan Manuel Cel y Whats App*


Jd_humanresources@*


Ubicación: Insurgentes Sur Col. Escandón cerca del Metrobús de la piedad.

Esta vacante viene de la bolsa de empleo Talenteca.com: https://www.talenteca.com/mexico/empleo/miguel-hidalgo/ingeniero-de-base-de-datos/5fa7579c4f00000668aa8977t4?source=indeed"
"1605325950-3087","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14","6","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14&start=50","Desarrollador Fullstack","https://mx.indeed.com/company/RecluIT/jobs/Desarrollador-fullstack-486ce366bd8ea022?fccid=0be409bd2c475a08&vjs=3","RecluIT","DESARROLLADOR FULLSTACK 
Home officeProgramación orientada a objetos
Python
Angular
Integración de servicios
Microservicios
Desarrollo en tecnología CLOUD GCP (cloud functions, App Engine, Kubernetes, big query, buckets)
Bases de datos
APIS
Google Cloud Platform
Devops
Java$35,000 libresPrestaciones de ley:IMSSInfonavit6 días de vacaciones el primer año25% prima vacacional15 días de aguinaldoPrestaciones superiores:
Seguro de gastos médicos mayoresSeguro de vidaTarjeta de descuentosGastos funerariosSeguro Odontológico y oftalmológicoTipo de puesto: Tiempo completo, IndefinidoSalario: $30,000.00 - $35,000.00 al mesExperiencia:GOOGLE CLOUD PLATFORM: 4 años (Requisito mínimo)Angular: 3 años (Requisito mínimo)Python: 4 años (Requisito mínimo)"
"1605325916-3085","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14","8","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14&start=70","Desarrollador IOS Junior","https://mx.indeed.com/company/SOLO-TALENTO-BY-RV-S.A.-DE-C.V./jobs/Desarrollador-ios-junior-f627480691cfd7c0?fccid=337d7b2b58f83b65&vjs=3","SOLO TALENTO BY RV S.A. DE C.V.","Requisitos: · Licenciatura en Sistemas, Informática, Programación o afín (PASANTE y/o TITULADO)· Experiencia de 1 año mínimo en: SWIFT UISWIFTCocoaXCodeFirebaseConocimiento en: Programación para IOSPersistencia de Datos Core Data, SQLite, etcManejo de tareas en BackgroundManejo de GeolocalizaciónHerramientas de VersionamientoDesarrollo de pantallas en base a UX/UIControl de notificaciones· Contar con: Inglés – intermedioOfrecemos: · $15,000.00 a $20,000.00 mensuales/netos (según aptitudes)· Prestaciones de Ley· Horario de L a V de 09:00 a.m. a 06:00 p.m. (Home Office y Oficina) · Oportunidad de crecimiento, estabilidad laboral y plan de carrera a mediano/largo plazoFunciones: · Desarrollo y diseño de módulos para aplicación en IOS· Integración en Backend en Firebase· Corrección de errores· Actualización de versiones*Zona para laborar: Del. Miguel Hidalgo (Polanco)Tipo de puesto: Tiempo completo, IndefinidoSalario: $15,000.00 - $20,000.00 al mesBeneficios:Días por enfermedadTeléfono de la empresaTrabajar desde casaTrabajar desde casa:Sí"
"1605325451-3048","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14","7","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14&start=60","Desarrollador / Programador .NET","https://mx.indeed.com/rc/clk?jk=f5a087376a39975a&fccid=625605277b14ab82&vjs=3","Refaccionaria Automotriz Ancona","ANCONA AUTOPARTES está en busca de talento para la vacante de Desarrollador/Programador.Net









Requisitos:



Lic. o Ingeniería en sistemas, informática o afines (Titulado)

Dominio del idioma inglés (hablado, escrito)

Experiencia de 2años (comprobables)

Conocimiento técnico:

MVC .NET



ASP.Net



SQL y MySQL



JavaScript



jQuery



CSS



SCSS



HTML



Bootstrap



GitHub



Deseable -> React Js - Next js

Deseable -> .Net Core

Responsabilidades:



Análisis de requerimientos en proyectos de desarrollo de software.

Manejo y creación de versiones (GitHub).

Diseño de interfaces de usuario.

Soporte de a páginas.

Desarrollo y pruebas de usuario.

Creación y manejo de objetos de base de datos

Interesados que cumplan con el perfil solicitado favor de postularse por este medio."
"1605326153-3099","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14","4","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14&start=30","Desarrollador Full Stack","https://mx.indeed.com/rc/clk?jk=bd4192408da983f0&fccid=942c4ec626ccb63b&vjs=3","Estrategia Tecnologica","Importante empresa en el ramo de tecnología busca para su equipo de trabajo un Desarrollador Java fullstack que cumpla con el siguiente perfil:





Desarrollador Java fullstack



Experiencia 3 años:


Deseable conocimientos de OpenApi (swagger)
Manejo de base de datos MySQL.
Creación de servicios REST
Deseable conocimientos en Docker containers.
 Angular


Generación de reportes en formato PDF, Hoja de cálculo.



Esquema 100% Nómina"
"1605325321-3039","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14","5","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14&start=40","Desarrollador Net Junior","https://mx.indeed.com/rc/clk?jk=de834653707c697b&fccid=942c4ec626ccb63b&vjs=3","Involve","Descripción de la Empresa:

¡Prepárate para formar parte de un gran equipo profesional! Tu talento es lo más importante.



¡Crece personal y profesionalmente! Nos enfocamos en hacer de la atracción de talento una experiencia única. Las herramientas tecnológicas son parte de nosotros y nos apoyan para ser eficientes, creativos y diferentes. Seremos tu guía durante todo tu proceso.



¡Se parte de esta experiencia inigualable!


Descripción Funciones del Cargo:

Involve se encuentra actualmente en busca de un Desarrollador Net Junior para realizar las siguientes funciones:


Requisitos:
Net Core, Asp, C#. Motor de base de datos SQL Server y MySQL. Desarrollo de aplicaciones web con Angular Experiencia en desarrollo de aplicaciones sobre arquitectura de Micro Servicios. Experiencia con NodeJS. Experiencia en API REST.
Manejo de XML y JSON
Manejo de HTML,CSS,Boostrap y TypeScript Plus Material Angular.
Condiciones Oferta:
Horario Laboral: Lunes a viernes 9:00 a 18:00
Descripción Proceso de Selección:

El proceso de selección se realiza a través de AIRA - plataforma de reclutamiento diseñado para mejorar tu experiencia de postulación.



Para postular solo necesitas:

1. Postular a la oferta

2. Revisar tu mail

3. Ingresar a AIRA y contestar las preguntas y/o pruebas solicitadas



Luego, si vemos que tu perfil se ajusta a lo que estamos buscando, te contactaremos por mail (a través de AIRA) para seguir a la etapa presencial."
"1605326165-3100","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14","4","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14&start=30","Desarrollador/Consultor MS SQL SR","https://mx.indeed.com/company/Grupo-Shogua/jobs/Desarrollador-consultor-ms-SQL-senior-232b1260e5a38b0c?fccid=b619373f0c6bd4d4&vjs=3","Omni Tecnología S. A de C. V","Importante Consultora busca personal como:Desarrollador MS SQL SrBuscamos:*Licenciatura o ingeniería en Tecnologías de la información (deseable titulado)*Experiencia mínima de 4 años en*Creación de Stored procederé, trigeer, jobs, etc.*SQL server Database engine*Conocimiento en arquitectura SQL*Conocimiento en la administración de Roles y permisos en base de datos SQLOfrecemos:*Sueldo base (esquema por asimilados)*Disponibilidad de laborar de Lunes a viernes de 9 a 7 con 2 horas de comidaLaborar por la zona de Barranca del muerto, por el momento home office hasta nuevo aviso.Si estas interesado (a), favor de postularte por este medio o mandar tu cv via whats app 5552137981... GraciasTipo de puesto: Por contratoSalario: $20,000.00 - $27,000.00 al mesExperiencia:sql server: 4 años (Requisito deseable)"
"1605325115-3021","https://mx.indeed.com/jobs?q=Desarrollador+de+base+de+datos&l=M%C3%A9xico&fromage=14","","","DESARROLLADOR INTERMEDIO JAVA (CDMX)","https://mx.indeed.com/rc/clk?jk=69fb15645d59e774&fccid=942c4ec626ccb63b&vjs=3","Servicios Estratégicos en Tecnologías de Información, S. de R.L. de C.V.","¡ÚNETE A NUESTRO EQUIPO DE TRABAJO!



IMPORTANTE EMPRESA TI CON CERTIFICACIÓN BEST PLACE TO CODE
Para laborar en la Ciudad de México



Por crecimiento estamos buscando:



DESARROLLADOR JAVA (con conocimiento medio)



OFRECEMOS:
Sueldo base de $16,000.00 a $25,000.00 LIBRES (De acuerdo a experiencia)
Horario de lunes a viernes
Horario flexible
Prestaciones DE LEY Y SUPERIORES
Home Office
Excelente ambiente laboral
Capacitación
Crecimiento
Plan de carrera



REQUISITOS:
Escolaridad: Ingeniería o Licenciatura en Sistemas Computacionales o afin. (pasante o titulado)
Experiencia: Mínimo de 2 años como Desarrollandor Java
Ingles intermedio



CONOCIMIENTOS (indispensable):
Lenguajes de programación Java, JSP´s, JSF´s, HTML, JavaScript y Query como librería
Frameworks Hibernate, Spring, Struts (1 o 2) o DWR
Web Servers o Web Application ApacheTomcat, Glassfish o JBoss o WebLogic IDE indistinto (Eclipse, Netbeans, etc.)
XML, XSLT, Web Services, herramientas Todos Bases de datos SQL-Server, MySQL o Oracle UML & herramientas de diseño diagramas de clase, estado, etc. (Entendimiento y uso/ creación opcional)
Sistemas operativos Windows y Linux (Unix)
Otras herramientas y habilidades técnicas office, diagramas de flujo



Favor de postularse por este medio y nos comunicaremos contigo.



¡Te estamos esperando!



En SERTI estamos comprometidos a brindar igualdad de oportunidades de desarrollo para todos los empleados y candidatos a un empleo, sin excepción de raza, religión, sexo, orientación sexual, estado civil, edad, nacionalidad, origen o tipo de discapacidad. Respetamos y valoramos la diversidad como una fuerza de trabajo e innovación para la organización."
